"id_inscripcion";"id_previa";"id_turno";"id_fechaExamen";"id_calificacion";"libro";"folio";"createdAt";"updatedAt"
319;8;4;135;4;"68";"131";"2024-12-10 13:01:21";"2024-12-19 13:21:53"
320;245;4;148;9;"68";"130";"2024-12-10 13:18:01";"2024-12-19 13:20:45"
322;1416;4;149;2;"70";"8";"2024-12-19 11:29:57";"2024-12-20 12:44:40"
323;208;4;150;9;"68";"151";"2024-12-19 11:30:19";"2024-12-20 12:48:49"
324;210;4;151;9;"68";"152";"2024-12-19 11:30:25";"2024-12-20 12:49:04"
325;99;4;129;2;"68";"136";"2024-12-19 11:30:48";"2024-12-19 14:32:43"
326;101;4;132;2;"68";"135";"2024-12-19 11:31:14";"2024-12-19 14:30:59"
327;284;4;125;9;"68";"133";"2024-12-19 11:31:38";"2024-12-19 13:24:14"
333;238;4;133;9;"68";"147";"2024-12-19 11:34:16";"2024-12-20 12:35:27"
335;19;4;134;2;"68";"153";"2024-12-19 11:35:12";"2024-12-20 13:10:26"
336;20;4;152;2;"68";"154";"2024-12-19 11:35:19";"2024-12-20 13:11:03"
337;46;4;153;2;"68";"146";"2024-12-19 11:35:44";"2024-12-20 12:33:48"
339;246;4;129;6;"68";"136";"2024-12-19 11:36:21";"2024-12-19 14:32:43"
344;248;4;154;4;"68";"140";"2024-12-19 11:38:27";"2024-12-20 12:28:33"
345;1159;4;139;2;"70";"7";"2024-12-19 11:39:08";"2024-12-20 12:43:06"
346;193;4;155;1;"";"";"2024-12-19 11:39:37";"2024-12-19 12:44:59"
347;216;4;149;11;"70";"8";"2024-12-19 11:40:00";"2024-12-20 12:44:40"
348;215;4;139;5;"70";"7";"2024-12-19 11:40:05";"2024-12-20 12:43:06"
350;1419;4;149;6;"70";"8";"2024-12-19 11:48:37";"2024-12-20 12:44:40"
351;78;4;129;3;"68";"136";"2024-12-19 11:51:39";"2024-12-19 14:32:43"
353;30;4;153;4;"68";"146";"2024-12-19 11:53:50";"2024-12-20 12:33:48"
354;29;4;156;9;"68";"156";"2024-12-19 11:54:03";"2024-12-26 13:09:47"
355;278;4;157;2;"68";"141";"2024-12-19 11:54:29";"2024-12-26 13:12:51"
356;55;4;153;9;"68";"146";"2024-12-19 11:54:52";"2024-12-20 12:33:48"
357;1053;4;126;10;"68";"139";"2024-12-19 11:55:22";"2024-12-19 14:36:23"
358;1055;4;127;9;"68";"143";"2024-12-19 11:55:44";"2024-12-26 13:13:39"
359;270;4;158;2;"68";"149";"2024-12-19 11:56:11";"2024-12-20 12:25:40"
360;271;4;123;2;"68";"142";"2024-12-19 11:56:19";"2024-12-20 12:29:19"
362;195;4;133;4;"68";"147";"2024-12-19 11:57:24";"2024-12-20 12:35:27"
363;144;4;129;9;"68";"136";"2024-12-19 11:57:47";"2024-12-19 14:32:43"
364;145;4;133;9;"68";"147";"2024-12-19 11:57:55";"2024-12-20 12:35:27"
365;35;4;135;5;"68";"131";"2024-12-19 11:58:22";"2024-12-19 13:21:53"
366;56;4;153;4;"68";"146";"2024-12-19 11:58:45";"2024-12-20 12:33:48"
367;1453;4;159;2;"68";"145";"2024-12-19 12:01:39";"2024-12-20 12:32:54"
368;272;4;158;9;"68";"149";"2024-12-19 12:02:18";"2024-12-20 12:25:40"
369;1164;4;138;9;"68";"148";"2024-12-19 12:02:41";"2024-12-20 12:36:14"
371;1167;4;137;9;"68";"150";"2024-12-19 12:03:16";"2024-12-20 12:37:13"
372;58;4;134;2;"68";"153";"2024-12-19 12:04:00";"2024-12-20 13:10:26"
373;60;4;134;2;"68";"153";"2024-12-19 12:04:26";"2024-12-20 13:10:26"
374;122;4;129;2;"68";"136";"2024-12-19 12:05:04";"2024-12-19 14:32:43"
375;123;4;133;2;"68";"147";"2024-12-19 12:05:10";"2024-12-20 12:35:27"
378;1455;4;149;4;"70";"8";"2024-12-19 12:07:43";"2024-12-20 12:44:40"
379;1454;4;139;5;"70";"7";"2024-12-19 12:07:48";"2024-12-20 12:43:06"
380;1406;4;139;9;"70";"7";"2024-12-19 12:08:34";"2024-12-20 12:43:06"
381;1408;4;160;9;"70";"11";"2024-12-19 12:08:42";"2024-12-20 12:46:50"
382;1409;4;140;6;"";"";"2024-12-19 12:08:53";"2024-12-20 12:45:35"
383;1410;4;141;1;"";"";"2024-12-19 12:09:03";"2024-12-19 12:51:11"
384;62;4;134;4;"68";"153";"2024-12-19 12:12:16";"2024-12-20 13:10:26"
385;63;4;132;3;"68";"135";"2024-12-19 12:12:22";"2024-12-19 14:30:59"
389;66;4;132;3;"68";"135";"2024-12-19 12:14:12";"2024-12-19 14:30:59"
394;1171;4;161;2;"68";"134";"2024-12-19 12:15:56";"2024-12-19 13:25:07"
395;1172;4;137;2;"68";"150";"2024-12-19 12:16:08";"2024-12-20 12:37:13"
397;206;4;129;2;"68";"136";"2024-12-19 12:17:47";"2024-12-19 14:32:43"
398;261;4;157;2;"68";"141";"2024-12-19 12:18:06";"2024-12-26 13:12:51"
400;63;5;162;1;"";"";"2024-12-19 13:26:50";"2024-12-20 14:13:00"
401;62;5;163;1;"";"";"2024-12-19 13:27:00";"2024-12-20 14:13:33"
402;142;5;171;1;"";"";"2024-12-19 14:12:53";"2024-12-20 14:14:40"
403;99;5;165;1;"";"";"2024-12-20 11:17:51";"2024-12-20 14:14:13"
404;1165;5;166;1;"";"";"2024-12-20 12:10:08";"2024-12-20 14:17:11"
405;1166;5;167;1;"";"";"2024-12-20 12:10:18";"2024-12-20 14:18:26"
406;1168;5;168;1;"";"";"2024-12-20 12:10:23";"2024-12-20 14:19:20"
407;1102;5;169;1;"";"";"2024-12-20 12:14:13";"2024-12-20 14:17:54"
408;1104;5;170;1;"";"";"2024-12-20 12:14:20";"2024-12-20 14:19:09"
409;1107;5;168;1;"";"";"2024-12-20 12:14:30";"2024-12-20 14:19:20"
410;1412;5;171;1;"";"";"2024-12-20 13:42:06";"2024-12-20 14:14:40"
411;1414;5;172;1;"";"";"2024-12-20 13:42:52";"2024-12-20 14:16:26"
412;1413;5;173;1;"";"";"2024-12-20 13:43:03";"2024-12-20 14:16:45"
413;1455;5;174;1;"";"";"2024-12-20 14:07:49";"2024-12-20 14:07:49"
414;1454;5;175;1;"";"";"2024-12-20 14:07:54";"2024-12-20 14:07:54"
415;297;5;176;1;"";"";"2024-12-20 14:08:53";"2024-12-20 14:18:49"
416;147;5;165;1;"";"";"2024-12-20 15:08:39";"2024-12-20 15:08:39"
417;148;5;164;1;"";"";"2024-12-20 15:08:49";"2024-12-20 15:08:49"
418;103;5;164;1;"";"";"2024-12-20 15:11:15";"2024-12-20 15:11:15"
419;291;5;131;1;"";"";"2024-12-20 18:12:11";"2024-12-20 18:12:11"
420;290;15;177;1;"";"";"2024-12-20 18:12:58";"2024-12-20 18:12:58"
421;290;4;154;1;"";"";"2024-12-20 18:13:19";"2024-12-20 18:13:19"
426;1459;4;190;2;"21";"68";"2025-01-10 16:29:45";"2025-01-10 16:30:09"
427;1460;4;191;9;"21";"69";"2025-01-13 14:58:27";"2025-01-13 15:01:05"
428;1461;4;191;8;"21";"69";"2025-01-13 14:58:27";"2025-01-13 15:01:05"
429;1462;4;191;6;"21";"69";"2025-01-13 14:58:27";"2025-01-13 15:01:05"
430;1463;4;191;6;"21";"69";"2025-01-13 14:58:27";"2025-01-13 15:01:05"
431;1464;4;191;2;"21";"69";"2025-01-13 14:58:27";"2025-01-13 15:01:05"
432;1465;4;191;7;"21";"69";"2025-01-13 14:58:27";"2025-01-13 15:01:05"
433;1466;4;191;2;"21";"69";"2025-01-13 14:58:27";"2025-01-13 15:01:05"
434;1467;4;191;4;"21";"69";"2025-01-13 14:58:27";"2025-01-13 15:01:05"
435;1468;4;191;6;"21";"69";"2025-01-13 14:58:27";"2025-01-13 15:01:05"
436;1469;4;191;4;"21";"69";"2025-01-13 14:58:27";"2025-01-13 15:01:05"
437;1470;4;191;5;"21";"69";"2025-01-13 14:58:27";"2025-01-13 15:01:05"
438;1471;4;191;6;"21";"69";"2025-01-13 14:58:27";"2025-01-13 15:01:05"
439;1472;4;191;5;"21";"69";"2025-01-13 14:58:27";"2025-01-13 15:01:05"
450;1483;4;186;6;"21";"54";"2025-01-13 15:30:50";"2025-01-13 15:32:14"
451;1484;4;186;2;"21";"54";"2025-01-13 15:30:50";"2025-01-13 15:32:14"
452;1485;4;186;2;"21";"54";"2025-01-13 15:30:50";"2025-01-13 15:32:14"
453;1486;4;186;4;"21";"54";"2025-01-13 15:30:50";"2025-01-13 15:32:14"
454;1487;4;186;9;"21";"54";"2025-01-13 15:30:50";"2025-01-13 15:32:14"
455;1488;4;186;9;"21";"54";"2025-01-13 15:30:50";"2025-01-13 15:32:14"
456;1489;4;186;2;"21";"54";"2025-01-13 15:30:50";"2025-01-13 15:32:14"
457;1490;4;186;6;"21";"54";"2025-01-13 15:30:50";"2025-01-13 15:32:14"
458;1491;4;186;9;"21";"54";"2025-01-13 15:30:50";"2025-01-13 15:32:14"
459;1492;4;186;2;"21";"54";"2025-01-13 15:30:50";"2025-01-13 15:32:14"
460;1493;4;186;4;"21";"54";"2025-01-13 15:30:50";"2025-01-13 15:32:14"
461;1494;4;193;2;"51";"53";"2025-01-13 15:34:17";"2025-01-13 15:35:02"
462;1495;4;193;2;"51";"53";"2025-01-13 15:34:17";"2025-01-13 15:35:02"
463;1496;4;193;3;"51";"53";"2025-01-13 15:34:17";"2025-01-13 15:35:02"
464;1497;4;193;2;"51";"53";"2025-01-13 15:34:17";"2025-01-13 15:35:02"
465;1498;4;193;3;"51";"53";"2025-01-13 15:34:17";"2025-01-13 15:35:02"
466;1499;4;193;9;"51";"53";"2025-01-13 15:34:17";"2025-01-13 15:35:02"
467;1500;4;194;3;"21";"43";"2025-01-13 15:39:58";"2025-01-13 15:41:23"
468;1501;4;194;2;"21";"43";"2025-01-13 15:39:58";"2025-01-13 15:41:23"
469;1502;4;194;2;"21";"43";"2025-01-13 15:39:58";"2025-01-13 15:41:23"
470;1503;4;194;3;"21";"43";"2025-01-13 15:39:58";"2025-01-13 15:41:23"
471;1504;4;194;9;"21";"43";"2025-01-13 15:39:58";"2025-01-13 15:41:23"
472;1505;4;194;9;"21";"43";"2025-01-13 15:39:58";"2025-01-13 15:41:23"
473;1506;4;194;9;"21";"43";"2025-01-13 15:39:58";"2025-01-13 15:41:23"
474;1507;4;194;2;"21";"43";"2025-01-13 15:39:58";"2025-01-13 15:41:23"
475;1508;4;194;9;"21";"43";"2025-01-13 15:39:58";"2025-01-13 15:41:23"
476;1509;4;194;3;"21";"43";"2025-01-13 15:39:58";"2025-01-13 15:41:23"
477;1510;4;194;9;"21";"43";"2025-01-13 15:39:58";"2025-01-13 15:41:23"
478;1511;4;194;9;"21";"43";"2025-01-13 15:39:58";"2025-01-13 15:41:23"
479;1512;4;194;2;"21";"43";"2025-01-13 15:39:58";"2025-01-13 15:41:23"
480;1513;4;194;2;"21";"43";"2025-01-13 15:39:58";"2025-01-13 15:41:23"
481;1514;4;194;9;"21";"43";"2025-01-13 15:39:58";"2025-01-13 15:41:23"
482;1515;4;194;10;"21";"43";"2025-01-13 15:39:58";"2025-01-13 15:41:23"
483;1516;4;183;3;"21";"40";"2025-01-13 15:43:02";"2025-01-13 19:21:26"
484;1517;4;183;2;"21";"40";"2025-01-13 15:43:02";"2025-01-13 19:21:26"
485;1518;4;183;2;"21";"40";"2025-01-13 15:43:02";"2025-01-13 19:21:26"
486;1519;4;183;3;"21";"40";"2025-01-13 15:43:02";"2025-01-13 19:21:26"
487;1520;4;183;9;"21";"40";"2025-01-13 15:43:02";"2025-01-13 19:21:26"
488;1521;4;183;3;"21";"40";"2025-01-13 15:43:02";"2025-01-13 19:21:26"
489;1522;4;183;2;"21";"40";"2025-01-13 15:43:02";"2025-01-13 19:21:26"
490;1523;4;183;9;"21";"40";"2025-01-13 15:43:02";"2025-01-13 19:21:26"
491;1524;4;183;3;"21";"40";"2025-01-13 15:43:02";"2025-01-13 19:21:26"
492;1525;4;183;3;"21";"40";"2025-01-13 15:43:02";"2025-01-13 19:21:26"
493;1526;4;183;3;"21";"40";"2025-01-13 15:43:02";"2025-01-13 19:21:26"
494;1527;4;183;3;"21";"40";"2025-01-13 15:43:02";"2025-01-13 19:21:26"
495;1528;4;183;9;"21";"40";"2025-01-13 15:43:02";"2025-01-13 19:21:26"
496;1529;4;183;3;"21";"40";"2025-01-13 15:43:02";"2025-01-13 19:21:26"
497;1530;4;178;2;"21";"37";"2025-01-13 15:50:39";"2025-01-13 15:51:12"
498;1531;4;178;2;"21";"37";"2025-01-13 15:50:39";"2025-01-13 15:51:12"
499;1532;4;178;2;"21";"37";"2025-01-13 15:50:39";"2025-01-13 15:51:12"
500;1533;4;178;9;"21";"37";"2025-01-13 15:50:39";"2025-01-13 15:51:12"
501;1534;4;195;2;"21";"33";"2025-01-13 15:51:39";"2025-01-13 15:52:10"
502;1535;4;195;9;"21";"33";"2025-01-13 15:51:39";"2025-01-13 15:52:10"
503;1536;4;196;4;"21";"27";"2025-01-13 15:54:29";"2025-01-13 15:56:04"
504;1537;4;196;4;"21";"27";"2025-01-13 15:54:29";"2025-01-13 15:56:04"
505;1538;4;196;4;"21";"27";"2025-01-13 15:54:29";"2025-01-13 15:56:04"
506;1539;4;196;2;"21";"27";"2025-01-13 15:54:30";"2025-01-13 15:56:04"
507;1540;4;196;4;"21";"27";"2025-01-13 15:54:30";"2025-01-13 15:56:04"
508;1541;4;196;4;"21";"27";"2025-01-13 15:54:30";"2025-01-13 15:56:04"
509;1542;4;197;9;"21";"19";"2025-01-13 15:57:36";"2025-01-13 15:58:20"
510;1543;4;197;4;"21";"19";"2025-01-13 15:57:36";"2025-01-13 15:58:20"
511;1544;4;197;4;"21";"19";"2025-01-13 15:57:36";"2025-01-13 15:58:20"
512;1545;4;197;9;"21";"19";"2025-01-13 15:57:36";"2025-01-13 15:58:20"
513;1546;4;197;4;"21";"19";"2025-01-13 15:57:36";"2025-01-13 15:58:20"
514;1547;4;197;2;"21";"19";"2025-01-13 15:57:36";"2025-01-13 15:58:20"
515;1548;4;197;9;"21";"19";"2025-01-13 15:57:36";"2025-01-13 15:58:20"
516;1549;4;197;9;"21";"19";"2025-01-13 15:57:36";"2025-01-13 15:58:20"
517;1550;4;197;4;"21";"19";"2025-01-13 15:57:37";"2025-01-13 15:58:20"
518;1551;4;197;9;"21";"19";"2025-01-13 15:57:37";"2025-01-13 15:58:20"
519;1552;4;198;4;"21";"8";"2025-01-13 16:32:13";"2025-01-13 16:33:01"
520;1553;4;198;4;"21";"8";"2025-01-13 16:32:13";"2025-01-13 16:33:01"
521;1554;4;198;3;"21";"8";"2025-01-13 16:32:13";"2025-01-13 16:33:01"
522;1555;4;198;7;"21";"8";"2025-01-13 16:32:13";"2025-01-13 16:33:01"
523;1556;4;198;10;"21";"8";"2025-01-13 16:32:13";"2025-01-13 16:33:01"
524;1557;4;198;7;"21";"8";"2025-01-13 16:32:13";"2025-01-13 16:33:01"
525;1558;4;198;2;"21";"8";"2025-01-13 16:32:13";"2025-01-13 16:33:01"
526;1559;4;198;9;"21";"8";"2025-01-13 16:32:13";"2025-01-13 16:33:01"
527;1560;4;198;7;"21";"8";"2025-01-13 16:32:13";"2025-01-13 16:33:01"
528;1561;4;198;2;"21";"8";"2025-01-13 16:32:13";"2025-01-13 16:33:01"
529;1562;4;198;10;"21";"8";"2025-01-13 16:32:13";"2025-01-13 16:33:01"
530;1563;4;199;7;"21";"10";"2025-01-13 16:34:18";"2025-01-13 16:35:54"
531;1564;4;199;6;"21";"10";"2025-01-13 16:34:18";"2025-01-13 16:35:54"
532;1565;4;199;6;"21";"10";"2025-01-13 16:34:18";"2025-01-13 16:35:54"
533;1566;4;199;7;"21";"10";"2025-01-13 16:34:18";"2025-01-13 16:35:54"
534;1567;4;199;7;"21";"10";"2025-01-13 16:34:18";"2025-01-13 16:35:54"
535;1568;4;199;2;"21";"10";"2025-01-13 16:34:18";"2025-01-13 16:35:54"
536;1569;4;199;7;"21";"10";"2025-01-13 16:34:18";"2025-01-13 16:35:54"
537;1570;4;199;2;"21";"10";"2025-01-13 16:34:18";"2025-01-13 16:35:54"
538;1571;4;199;6;"21";"10";"2025-01-13 16:34:18";"2025-01-13 16:35:54"
539;1572;4;199;2;"21";"10";"2025-01-13 16:34:18";"2025-01-13 16:35:54"
540;1573;4;199;9;"21";"10";"2025-01-13 16:34:18";"2025-01-13 16:35:54"
541;1574;4;200;5;"21";"58";"2025-01-13 16:38:24";"2025-01-13 16:39:31"
542;1575;4;200;9;"21";"58";"2025-01-13 16:38:24";"2025-01-13 16:39:31"
543;1576;4;200;5;"21";"58";"2025-01-13 16:38:24";"2025-01-13 16:39:31"
544;1577;4;200;9;"21";"58";"2025-01-13 16:38:24";"2025-01-13 16:39:31"
545;1578;4;200;2;"21";"58";"2025-01-13 16:38:24";"2025-01-13 16:39:31"
546;1579;4;200;2;"21";"58";"2025-01-13 16:38:24";"2025-01-13 16:39:31"
547;1580;4;200;9;"21";"58";"2025-01-13 16:38:24";"2025-01-13 16:39:31"
548;1581;4;200;2;"21";"58";"2025-01-13 16:38:24";"2025-01-13 16:39:31"
549;1582;4;200;9;"21";"58";"2025-01-13 16:38:24";"2025-01-13 16:39:31"
550;1583;4;200;2;"21";"58";"2025-01-13 16:38:24";"2025-01-13 16:39:31"
551;1584;4;200;9;"21";"58";"2025-01-13 16:38:24";"2025-01-13 16:39:31"
552;1585;4;201;9;"21";"45";"2025-01-13 16:40:47";"2025-01-13 16:43:33"
553;1586;4;201;10;"21";"45";"2025-01-13 16:40:47";"2025-01-13 16:43:33"
554;1587;4;201;11;"21";"45";"2025-01-13 16:40:47";"2025-01-13 16:43:33"
555;1588;4;201;9;"21";"45";"2025-01-13 16:40:47";"2025-01-13 16:43:33"
556;1589;4;201;9;"21";"45";"2025-01-13 16:40:47";"2025-01-13 16:43:33"
557;1590;4;201;9;"21";"45";"2025-01-13 16:40:47";"2025-01-13 16:43:33"
558;1591;4;201;2;"21";"45";"2025-01-13 16:40:47";"2025-01-13 16:43:33"
559;1592;4;201;2;"21";"45";"2025-01-13 16:40:47";"2025-01-13 16:43:33"
560;1593;4;201;10;"21";"45";"2025-01-13 16:40:47";"2025-01-13 16:43:33"
561;1594;4;201;2;"21";"45";"2025-01-13 16:40:47";"2025-01-13 16:43:33"
562;1595;4;201;2;"21";"45";"2025-01-13 16:40:47";"2025-01-13 16:43:33"
563;1596;4;201;2;"21";"45";"2025-01-13 16:40:47";"2025-01-13 16:43:33"
564;1597;4;201;9;"21";"45";"2025-01-13 16:40:47";"2025-01-13 16:43:33"
565;1598;4;202;9;"21";"42";"2025-01-13 16:45:25";"2025-01-13 16:46:35"
566;1599;4;202;2;"21";"42";"2025-01-13 16:45:25";"2025-01-13 16:46:35"
567;1600;4;202;9;"21";"42";"2025-01-13 16:45:25";"2025-01-13 16:46:35"
568;1601;4;202;7;"21";"42";"2025-01-13 16:45:25";"2025-01-13 16:46:35"
569;1602;4;202;2;"21";"42";"2025-01-13 16:45:25";"2025-01-13 16:46:35"
570;1603;4;202;9;"21";"42";"2025-01-13 16:45:25";"2025-01-13 16:46:35"
571;1604;4;202;4;"21";"42";"2025-01-13 16:45:25";"2025-01-13 16:46:35"
572;1605;4;202;2;"21";"42";"2025-01-13 16:45:25";"2025-01-13 16:46:35"
573;1606;4;202;2;"21";"42";"2025-01-13 16:45:25";"2025-01-13 16:46:35"
574;1607;4;202;6;"21";"42";"2025-01-13 16:45:25";"2025-01-13 16:46:35"
575;1608;4;202;2;"21";"42";"2025-01-13 16:45:25";"2025-01-13 16:46:35"
576;1609;4;202;9;"21";"42";"2025-01-13 16:45:25";"2025-01-13 16:46:35"
577;1610;4;202;9;"21";"42";"2025-01-13 16:45:25";"2025-01-13 16:46:35"
578;1611;4;202;2;"21";"42";"2025-01-13 16:45:25";"2025-01-13 16:46:35"
579;1612;4;202;4;"21";"42";"2025-01-13 16:45:25";"2025-01-13 16:46:35"
580;1613;4;203;9;"21";"36";"2025-01-13 16:47:14";"2025-01-13 16:47:46"
581;1614;4;203;2;"21";"36";"2025-01-13 16:47:14";"2025-01-13 16:47:46"
582;1615;4;203;2;"21";"36";"2025-01-13 16:47:14";"2025-01-13 16:47:46"
583;1616;4;203;2;"21";"36";"2025-01-13 16:47:14";"2025-01-13 16:47:46"
584;1617;4;203;2;"21";"36";"2025-01-13 16:47:14";"2025-01-13 16:47:46"
585;1618;4;204;9;"21";"34";"2025-01-13 16:48:55";"2025-01-13 16:49:53"
586;1619;4;204;10;"21";"34";"2025-01-13 16:48:55";"2025-01-13 16:49:53"
587;1620;4;204;9;"21";"34";"2025-01-13 16:48:55";"2025-01-13 16:49:53"
588;1621;4;204;9;"21";"34";"2025-01-13 16:48:55";"2025-01-13 16:49:53"
589;1622;4;204;2;"21";"34";"2025-01-13 16:48:55";"2025-01-13 16:49:53"
590;1623;4;204;2;"21";"34";"2025-01-13 16:48:55";"2025-01-13 16:49:53"
591;1624;4;204;10;"21";"34";"2025-01-13 16:48:55";"2025-01-13 16:49:53"
592;1625;4;204;9;"21";"34";"2025-01-13 16:48:55";"2025-01-13 16:49:53"
593;1626;4;204;9;"21";"34";"2025-01-13 16:48:55";"2025-01-13 16:49:53"
594;1627;4;204;2;"21";"34";"2025-01-13 16:48:55";"2025-01-13 16:49:53"
595;1628;4;204;10;"21";"34";"2025-01-13 16:48:55";"2025-01-13 16:49:53"
596;1629;4;204;2;"21";"34";"2025-01-13 16:48:55";"2025-01-13 16:49:53"
597;1630;4;204;10;"21";"34";"2025-01-13 16:48:55";"2025-01-13 16:49:53"
598;1631;4;204;9;"21";"34";"2025-01-13 16:48:55";"2025-01-13 16:49:53"
599;1632;4;205;8;"22";"30";"2025-01-13 16:51:19";"2025-01-13 16:52:50"
600;1633;4;205;10;"22";"30";"2025-01-13 16:51:19";"2025-01-13 16:52:50"
601;1634;4;205;9;"22";"30";"2025-01-13 16:51:19";"2025-01-13 16:52:50"
602;1635;4;205;4;"22";"30";"2025-01-13 16:51:19";"2025-01-13 16:52:50"
603;1636;4;205;2;"22";"30";"2025-01-13 16:51:19";"2025-01-13 16:52:50"
604;1637;4;205;2;"22";"30";"2025-01-13 16:51:19";"2025-01-13 16:52:50"
605;1638;4;205;9;"22";"30";"2025-01-13 16:51:19";"2025-01-13 16:52:50"
606;1639;4;205;2;"22";"30";"2025-01-13 16:51:19";"2025-01-13 16:52:50"
607;1640;4;205;9;"22";"30";"2025-01-13 16:51:19";"2025-01-13 16:52:50"
608;1641;4;205;9;"22";"30";"2025-01-13 16:51:19";"2025-01-13 16:52:50"
609;1642;4;205;2;"22";"30";"2025-01-13 16:51:19";"2025-01-13 16:52:50"
610;1643;4;205;9;"22";"30";"2025-01-13 16:51:19";"2025-01-13 16:52:50"
611;1644;4;205;8;"22";"30";"2025-01-13 16:51:38";"2025-01-13 16:52:50"
612;1645;4;206;3;"21";"20";"2025-01-13 16:53:55";"2025-01-13 16:55:07"
613;1646;4;206;7;"21";"20";"2025-01-13 16:53:55";"2025-01-13 16:55:07"
614;1647;4;206;6;"21";"20";"2025-01-13 16:53:55";"2025-01-13 16:55:07"
615;1648;4;206;7;"21";"20";"2025-01-13 16:53:55";"2025-01-13 16:55:07"
616;1649;4;206;9;"21";"20";"2025-01-13 16:53:55";"2025-01-13 16:55:07"
617;1650;4;206;2;"21";"20";"2025-01-13 16:53:55";"2025-01-13 16:55:07"
618;1651;4;206;2;"21";"20";"2025-01-13 16:53:55";"2025-01-13 16:55:07"
619;1652;4;206;2;"21";"20";"2025-01-13 16:53:55";"2025-01-13 16:55:07"
620;1653;4;206;9;"21";"20";"2025-01-13 16:53:55";"2025-01-13 16:55:07"
621;1654;4;206;2;"21";"20";"2025-01-13 16:53:55";"2025-01-13 16:55:07"
622;1655;4;206;2;"21";"20";"2025-01-13 16:53:55";"2025-01-13 16:55:07"
623;1656;4;206;6;"21";"20";"2025-01-13 16:53:55";"2025-01-13 16:55:07"
624;1657;4;207;9;"21";"6";"2025-01-13 16:57:29";"2025-01-13 16:58:36"
625;1658;4;207;9;"21";"6";"2025-01-13 16:57:29";"2025-01-13 16:58:36"
626;1659;4;207;9;"21";"6";"2025-01-13 16:57:29";"2025-01-13 16:58:36"
627;1660;4;207;6;"21";"6";"2025-01-13 16:57:29";"2025-01-13 16:58:36"
628;1661;4;207;9;"21";"6";"2025-01-13 16:57:29";"2025-01-13 16:58:36"
629;1662;4;207;4;"21";"6";"2025-01-13 16:57:29";"2025-01-13 16:58:36"
630;1663;4;207;2;"21";"6";"2025-01-13 16:57:29";"2025-01-13 16:58:36"
631;1664;4;207;2;"21";"6";"2025-01-13 16:57:29";"2025-01-13 16:58:36"
632;1665;4;207;9;"21";"6";"2025-01-13 16:57:29";"2025-01-13 16:58:36"
633;1666;4;207;9;"21";"6";"2025-01-13 16:57:29";"2025-01-13 16:58:36"
634;1667;4;207;9;"21";"6";"2025-01-13 16:57:29";"2025-01-13 16:58:36"
635;1668;4;207;2;"21";"6";"2025-01-13 16:57:29";"2025-01-13 16:58:36"
636;1669;4;207;2;"21";"6";"2025-01-13 16:57:29";"2025-01-13 16:58:36"
637;1670;4;207;7;"21";"6";"2025-01-13 16:57:29";"2025-01-13 16:58:36"
638;1671;4;208;4;"21";"9";"2025-01-13 16:59:18";"2025-01-13 17:00:32"
639;1672;4;208;5;"21";"9";"2025-01-13 16:59:18";"2025-01-13 17:00:32"
640;1673;4;208;3;"21";"9";"2025-01-13 16:59:18";"2025-01-13 17:00:32"
641;1674;4;208;2;"21";"9";"2025-01-13 16:59:18";"2025-01-13 17:00:32"
642;1675;4;208;2;"21";"9";"2025-01-13 16:59:18";"2025-01-13 17:00:32"
643;1676;4;208;2;"21";"9";"2025-01-13 16:59:18";"2025-01-13 17:00:32"
644;1677;4;208;2;"21";"9";"2025-01-13 16:59:18";"2025-01-13 17:00:32"
645;1678;4;208;6;"21";"9";"2025-01-13 16:59:39";"2025-01-13 17:00:32"
646;162;4;209;2;"21";"59";"2025-01-13 17:04:13";"2025-01-13 17:05:22"
647;1679;4;210;2;"21";"59";"2025-01-13 17:04:28";"2025-01-13 17:09:52"
648;1680;4;210;9;"21";"59";"2025-01-13 17:04:28";"2025-01-13 17:09:52"
649;1681;4;210;2;"21";"59";"2025-01-13 17:04:28";"2025-01-13 17:09:52"
650;1682;4;210;10;"21";"59";"2025-01-13 17:04:28";"2025-01-13 17:09:52"
651;1683;4;210;4;"21";"59";"2025-01-13 17:04:28";"2025-01-13 17:09:52"
652;1684;4;210;10;"21";"59";"2025-01-13 17:04:28";"2025-01-13 17:09:52"
653;1685;4;210;2;"21";"59";"2025-01-13 17:04:28";"2025-01-13 17:09:52"
654;1686;4;210;9;"21";"59";"2025-01-13 17:04:28";"2025-01-13 17:09:52"
655;1687;4;210;9;"21";"59";"2025-01-13 17:04:28";"2025-01-13 17:09:52"
656;1688;4;210;2;"21";"59";"2025-01-13 17:04:28";"2025-01-13 17:09:52"
657;1689;4;210;9;"21";"59";"2025-01-13 17:04:28";"2025-01-13 17:09:52"
658;1690;4;210;10;"21";"59";"2025-01-13 17:04:28";"2025-01-13 17:09:52"
659;1691;4;210;2;"21";"59";"2025-01-13 17:04:28";"2025-01-13 17:09:52"
660;1692;4;210;4;"21";"59";"2025-01-13 17:04:28";"2025-01-13 17:09:52"
661;1693;4;210;2;"21";"59";"2025-01-13 17:04:28";"2025-01-13 17:09:52"
662;1694;4;211;2;"21";"55";"2025-01-13 17:11:09";"2025-01-13 17:12:15"
663;1695;4;211;2;"21";"55";"2025-01-13 17:11:09";"2025-01-13 17:12:15"
664;1696;4;211;3;"21";"55";"2025-01-13 17:11:09";"2025-01-13 17:12:15"
